sprint_id,dev_id,task_id,experience_level,skill_frontend,skill_backend,skill_db,task_type,task_complexity,story_points,req_frontend,req_backend,req_db,current_tasks,current_workload,availability,skill_match_score,velocity_contribution,completion_time,defects,performance_score
4,D5,T67,1,3.122,3.129,2.222,backend,5,6,2,5,0,2,12,47.67,0.6527,3.35,14.08,1,26.18
4,D9,T44,3,4.026,4.06,5.0,frontend,3,4,4,0,2,6,42,0.0,0.7039,1.71,24.65,2,0.0
4,D17,T11,3,1.051,4.057,2.039,frontend,4,1,3,0,0,1,7,75.19,0.5021,0.46,12.82,3,22.08
4,D17,T66,3,1.051,4.057,2.039,backend,10,2,1,4,0,5,20,29.37,0.9294,1.43,48.09,1,0.0
4,D3,T34,3,5.0,2.011,4.014,backend,1,4,1,3,0,2,12,63.97,0.5609,1.92,6.15,0,47.47
4,D18,T58,2,5.0,3.148,4.074,frontend,4,5,3,0,1,2,12,49.24,0.5104,2.18,15.81,2,27.62
4,D12,T5,2,4.162,4.163,1.151,db,2,8,0,1,2,4,12,56.31,0.6151,4.2,6.35,0,61.43
4,D17,T76,3,1.051,4.057,2.039,backend,9,2,2,3,2,4,20,38.88,0.8245,1.27,25.86,6,0.0
4,D27,T39,2,3.084,1.046,5.0,frontend,4,2,3,0,2,1,5,71.28,0.8476,1.59,20.15,1,29.22
4,D14,T25,1,1.186,5.0,5.0,frontend,4,6,4,0,1,5,35,0.0,0.2923,1.14,18.13,2,0.0
4,D23,T54,3,3.035,4.063,2.058,frontend,5,4,2,2,0,6,36,0.0,0.7109,1.83,35.22,1,0.0
4,D4,T34,1,1.061,4.095,2.132,backend,1,4,1,3,0,5,35,0.0,0.8016,2.08,3.93,0,27.09
4,D9,T59,3,4.026,4.06,5.0,backend,3,8,1,2,2,3,15,29.89,0.5115,3.36,15.74,1,15.88
4,D12,T18,2,4.162,4.163,1.151,db,6,7,1,1,1,6,18,0.0,0.7289,4.03,37.45,0,0.0
4,D20,T76,3,3.012,1.037,2.02,backend,9,2,2,3,2,6,30,0.0,0.7132,0.97,40.61,4,0.0
4,D3,T8,3,5.0,2.011,4.014,db,4,8,2,0,4,4,16,11.65,0.8078,5.23,19.41,0,30.11
4,D9,T42,3,4.026,4.06,5.0,frontend,6,5,4,0,0,4,12,37.23,0.6439,2.75,34.11,2,0.41
4,D1,T60,3,4.086,5.0,3.04,frontend,5,7,2,2,0,4,24,0.0,0.5085,2.6,42.1,1,0.0
4,D18,T53,2,5.0,3.148,4.074,backend,10,4,2,5,1,3,12,50.65,0.5355,1.83,85.16,7,0.0
4,D8,T54,2,2.128,1.091,2.094,frontend,5,4,2,2,0,3,21,8.08,0.8764,2.66,31.84,2,0.0
4,D3,T97,3,5.0,2.011,4.014,backend,9,2,1,3,0,2,14,48.76,0.5609,0.93,35.27,2,0.0
4,D2,T14,2,3.143,3.116,3.105,db,1,5,2,0,1,1,4,77.05,0.5573,2.65,6.12,0,46.95
4,D19,T2,1,3.076,5.0,3.097,db,8,3,0,1,3,6,24,0.0,0.6961,1.53,61.13,2,0.0
4,D14,T97,1,1.186,5.0,5.0,backend,9,2,1,3,0,4,20,11.35,0.6007,0.92,22.42,4,0.0
4,D10,T23,1,4.077,2.062,4.105,db,6,2,1,1,3,5,40,0.0,0.722,0.89,49.11,5,0.0
4,D8,T97,2,2.128,1.091,2.094,backend,9,2,1,3,0,2,14,30.16,0.6517,1.08,47.06,5,0.0
4,D17,T12,3,1.051,4.057,2.039,db,3,6,1,1,5,5,40,0.0,0.4903,1.82,7.92,1,2.82
4,D6,T57,3,3.014,4.029,4.023,frontend,9,4,1,0,0,1,8,75.44,0.4362,1.57,51.21,5,0.0
4,D20,T94,3,3.012,1.037,2.02,backend,5,8,2,3,0,3,9,65.9,0.6532,4.65,19.42,6,5.19
4,D30,T75,3,1.021,2.018,2.021,backend,1,5,1,1,1,6,30,0.0,0.8462,2.89,3.29,1,4.05
4,D23,T91,3,3.035,4.063,2.058,db,3,1,0,2,2,6,30,0.0,0.7988,0.55,12.62,1,0.0
4,D25,T90,3,2.018,4.048,1.033,frontend,10,6,3,2,0,2,8,52.9,0.7488,4.05,24.0,3,0.0
4,D11,T43,2,4.237,5.0,2.179,db,9,7,2,1,5,2,12,52.25,0.3944,2.36,83.86,7,0.0
4,D18,T41,2,5.0,3.148,4.074,db,7,1,0,1,4,6,24,0.0,0.7337,0.54,21.86,2,0.0
4,D18,T46,2,5.0,3.148,4.074,db,2,7,0,0,5,5,40,0.0,0.5815,2.52,11.0,0,6.59
4,D2,T94,2,3.143,3.116,3.105,backend,5,8,2,3,0,2,14,49.64,0.8358,5.56,31.44,5,10.89
4,D10,T93,1,4.077,2.062,4.105,db,8,6,0,0,4,2,16,35.36,0.762,3.7,43.56,6,0.0
4,D22,T95,3,5.0,3.037,5.0,backend,8,3,1,3,0,2,10,59.77,0.6456,1.7,29.77,7,0.0
4,D18,T56,2,5.0,3.148,4.074,backend,8,4,1,2,1,2,14,49.12,0.57,1.9,39.88,0,0.0
4,D8,T19,2,2.128,1.091,2.094,frontend,9,3,2,2,1,3,15,15.18,0.9064,2.23,25.36,4,0.0
4,D30,T53,3,1.021,2.018,2.021,backend,10,4,2,5,1,2,10,45.94,0.5626,1.97,29.67,4,0.0
4,D4,T18,1,1.061,4.095,2.132,db,6,7,1,1,1,5,40,0.0,0.7076,3.07,34.21,1,0.0
4,D26,T35,1,3.04,1.036,4.09,frontend,3,3,1,1,2,3,15,38.21,0.6907,1.7,9.59,2,26.39
4,D13,T84,1,2.094,5.0,2.066,frontend,6,4,3,0,1,6,30,9.77,0.6093,1.66,34.9,3,0.0
4,D28,T8,3,3.088,1.166,4.118,db,4,8,2,0,4,5,20,8.03,0.8949,5.51,24.0,2,0.0
4,D3,T6,3,5.0,2.011,4.014,db,7,4,0,1,1,1,4,83.49,0.4378,1.66,35.15,4,0.0
4,D14,T86,1,1.186,5.0,5.0,backend,8,7,2,5,2,3,18,0.0,0.8693,4.8,18.7,4,0.0
4,D2,T71,2,3.143,3.116,3.105,frontend,4,8,2,0,1,3,21,26.89,0.6439,3.91,23.22,0,18.2
4,D5,T71,1,3.122,3.129,2.222,frontend,4,8,2,0,1,5,20,13.25,0.6723,4.14,10.28,2,22.02
4,D23,T93,3,3.035,4.063,2.058,db,8,6,0,0,4,5,40,0.0,0.4728,1.76,37.69,4,0.0
4,D26,T92,1,3.04,1.036,4.09,backend,8,2,0,1,0,4,28,0.0,0.721,1.01,23.36,4,0.0
4,D27,T57,2,3.084,1.046,5.0,frontend,9,4,1,0,0,3,12,62.12,0.5476,1.87,64.94,4,0.0
4,D12,T4,2,4.162,4.163,1.151,db,4,3,2,0,1,4,20,19.34,0.7089,1.64,21.24,1,14.05
4,D10,T3,1,4.077,2.062,4.105,db,1,1,0,2,4,2,14,16.66,0.862,0.72,2.16,0,73.56
4,D6,T17,3,3.014,4.029,4.023,db,2,1,2,1,2,3,24,0.0,0.5754,0.42,11.55,0,0.0
4,D13,T68,1,2.094,5.0,2.066,backend,2,3,1,2,1,2,12,51.36,0.5533,1.42,5.34,1,51.01
4,D9,T94,3,4.026,4.06,5.0,backend,5,8,2,3,0,2,14,34.14,0.6215,4.14,23.6,2,10.3
4,D21,T51,3,1.149,4.091,5.0,backend,10,4,0,1,2,1,3,88.71,0.4816,1.85,28.91,4,0.0
4,D13,T11,1,2.094,5.0,2.066,frontend,4,1,3,0,0,4,28,0.0,0.5793,0.4,8.25,4,0.0
4,D23,T26,3,3.035,4.063,2.058,backend,3,1,1,2,0,6,30,0.0,0.589,0.4,17.59,4,0.0
4,D15,T54,1,4.039,3.174,3.131,frontend,5,4,2,2,0,4,16,27.48,0.6027,1.95,31.61,5,0.0
4,D16,T33,1,3.044,5.0,2.023,backend,10,3,0,5,2,4,12,62.78,0.8471,2.17,31.72,2,6.71
4,D16,T100,1,3.044,5.0,2.023,db,3,8,2,0,1,4,32,0.0,0.5959,3.18,8.84,2,4.15
4,D10,T54,1,4.077,2.062,4.105,frontend,5,4,2,2,0,3,24,2.83,0.6245,1.83,15.79,1,0.0
4,D2,T48,2,3.143,3.116,3.105,db,8,8,0,2,1,2,8,74.04,0.5973,4.31,38.53,3,0.0
4,D30,T51,3,1.021,2.018,2.021,backend,10,4,0,1,2,1,4,80.64,0.8262,3.14,18.88,2,18.37
4,D26,T93,1,3.04,1.036,4.09,db,8,6,0,0,4,4,20,25.1,0.8462,3.9,28.24,1,21.93
4,D23,T6,3,3.035,4.063,2.058,db,7,4,0,1,1,5,35,0.0,0.6288,1.63,32.73,0,0.0
4,D4,T37,1,1.061,4.095,2.132,backend,10,2,2,4,1,2,6,73.85,0.9077,1.68,32.47,3,28.38
4,D1,T42,3,4.086,5.0,3.04,frontend,6,5,4,0,0,1,6,70.93,0.6485,3.0,23.92,5,3.04
4,D6,T86,3,3.014,4.029,4.023,backend,8,7,2,5,2,5,40,0.0,0.7721,3.35,43.96,0,0.0
4,D3,T48,3,5.0,2.011,4.014,db,8,8,0,2,1,4,16,28.5,0.4878,3.16,54.25,5,0.0
4,D18,T94,2,5.0,3.148,4.074,backend,5,8,2,3,0,3,9,71.94,0.71,5.05,31.68,4,0.0
4,D14,T60,1,1.186,5.0,5.0,frontend,5,7,2,2,0,1,6,76.47,0.6023,3.9,11.74,0,34.41
4,D4,T39,1,1.061,4.095,2.132,frontend,4,2,3,0,2,6,36,0.0,0.5586,0.72,19.73,8,0.0
4,D2,T17,2,3.143,3.116,3.105,db,2,1,2,1,2,4,28,0.0,0.7273,0.51,7.61,1,9.82
4,D2,T85,2,3.143,3.116,3.105,frontend,9,1,4,1,2,2,12,56.08,0.7582,0.65,24.94,5,0.0
4,D12,T82,2,4.162,4.163,1.151,frontend,4,1,5,1,2,5,15,51.27,0.7158,0.59,23.81,1,17.07
4,D15,T1,1,4.039,3.174,3.131,frontend,1,3,2,1,2,5,30,0.0,0.6127,1.25,4.93,0,22.77
4,D6,T63,3,3.014,4.029,4.023,db,5,6,0,0,2,1,3,83.57,0.4654,2.69,12.72,5,15.04
4,D26,T55,1,3.04,1.036,4.09,frontend,1,5,1,2,1,5,15,37.17,0.6143,2.52,4.26,3,47.06
4,D25,T28,3,2.018,4.048,1.033,backend,1,7,0,5,0,2,12,52.3,0.7539,4.51,2.5,2,34.99
4,D6,T8,3,3.014,4.029,4.023,db,4,8,2,0,4,4,12,32.16,0.7654,5.23,11.94,3,29.25
4,D3,T27,3,5.0,2.011,4.014,backend,5,6,0,1,1,6,18,0.0,0.5383,2.55,39.63,5,0.0
4,D10,T61,1,4.077,2.062,4.105,db,5,2,2,0,5,5,25,0.0,0.7272,1.05,26.33,2,0.0
4,D18,T15,2,5.0,3.148,4.074,backend,5,6,0,1,1,2,16,30.66,0.4,1.94,12.04,3,1.86
4,D30,T25,3,1.021,2.018,2.021,frontend,4,6,4,0,1,3,21,33.96,0.511,2.33,4.77,0,28.04
4,D1,T90,3,4.086,5.0,3.04,frontend,10,6,3,2,0,4,28,0.0,0.6285,2.63,65.96,5,0.0
4,D8,T94,2,2.128,1.091,2.094,backend,5,8,2,3,0,3,21,32.38,0.7017,4.26,19.14,4,14.62
4,D9,T17,3,4.026,4.06,5.0,db,2,1,2,1,2,1,7,71.78,0.4262,0.39,11.53,0,55.95
4,D9,T15,3,4.026,4.06,5.0,backend,5,6,0,1,1,3,24,19.78,0.3115,1.37,23.05,6,0.0
4,D1,T35,3,4.086,5.0,3.04,frontend,3,3,1,1,2,1,8,73.31,0.3985,1.08,12.72,2,15.81
4,D25,T76,3,2.018,4.048,1.033,backend,9,2,2,3,2,3,15,43.43,0.8443,1.39,34.98,4,0.0
4,D3,T70,3,5.0,2.011,4.014,db,10,3,1,0,2,2,14,43.59,0.5378,1.34,93.72,6,0.0
4,D15,T32,1,4.039,3.174,3.131,backend,5,7,1,4,2,6,42,0.0,0.715,3.05,29.35,2,0.0
4,D29,T97,2,2.175,3.152,1.171,backend,9,2,1,3,0,3,24,0.0,0.8879,1.3,34.7,4,0.0
4,D29,T42,2,2.175,3.152,1.171,frontend,6,5,4,0,0,3,12,54.11,0.5883,2.51,12.61,1,38.7
4,D27,T78,2,3.084,1.046,5.0,db,8,6,1,1,5,2,6,79.06,0.9352,5.19,24.78,3,40.47
4,D21,T67,3,1.149,4.091,5.0,backend,5,6,2,5,0,4,28,15.67,0.6984,2.92,22.08,4,0.35
4,D18,T58,2,5.0,3.148,4.074,frontend,4,5,3,0,1,1,4,83.46,0.5104,2.42,13.12,2,14.48
4,D28,T78,3,3.088,1.166,4.118,db,8,6,1,1,5,4,12,51.81,0.8232,4.22,29.05,2,20.66
4,D26,T38,1,3.04,1.036,4.09,frontend,2,5,1,0,0,3,9,67.64,0.5807,2.58,13.6,0,50.66
4,D3,T50,3,5.0,2.011,4.014,db,10,2,0,0,2,2,10,41.15,0.5078,0.89,39.51,8,0.0
4,D8,T35,2,2.128,1.091,2.094,frontend,3,3,1,1,2,2,16,44.79,0.8573,2.08,9.66,1,37.38
4,D25,T99,3,2.018,4.048,1.033,db,2,6,2,2,3,5,35,0.0,0.661,2.57,6.8,0,0.0
4,D30,T81,3,1.021,2.018,2.021,backend,7,1,1,4,0,1,7,71.7,0.7005,0.64,31.98,5,0.0
4,D22,T66,3,5.0,3.037,5.0,backend,10,2,1,4,0,5,35,0.0,0.5344,0.69,44.17,5,0.0
4,D14,T96,1,1.186,5.0,5.0,frontend,5,3,4,0,0,5,20,0.0,0.2623,0.61,12.31,2,0.0
4,D2,T36,2,3.143,3.116,3.105,frontend,2,5,1,1,0,2,14,25.16,0.5439,2.26,4.78,1,22.15
4,D4,T82,1,1.061,4.095,2.132,frontend,4,1,5,1,2,4,24,0.0,0.3686,0.27,16.79,3,0.0
4,D20,T40,3,3.012,1.037,2.02,backend,1,7,0,4,0,4,32,0.0,0.4332,2.03,5.03,1,0.0
4,D18,T25,2,5.0,3.148,4.074,frontend,4,6,4,0,1,2,12,32.43,0.6304,3.23,18.38,1,24.65
4,D22,T68,3,5.0,3.037,5.0,backend,2,3,1,2,1,6,24,0.0,0.5556,1.22,1.53,1,3.06
4,D15,T71,1,4.039,3.174,3.131,frontend,4,8,2,0,1,6,36,0.0,0.5327,2.74,14.51,2,0.0
4,D8,T9,2,2.128,1.091,2.094,backend,8,4,0,3,0,1,5,75.97,0.6017,2.26,22.22,3,11.66
4,D30,T17,3,1.021,2.018,2.021,db,2,1,2,1,2,5,35,0.0,0.9172,0.59,10.31,0,9.76
4,D21,T44,3,1.149,4.091,5.0,frontend,3,4,4,0,2,3,15,25.63,0.3633,1.19,18.95,2,0.0
4,D25,T41,3,2.018,4.048,1.033,db,7,1,0,1,4,3,18,0.0,0.431,0.34,25.35,1,0.0
4,D22,T41,3,5.0,3.037,5.0,db,7,1,0,1,4,4,16,32.74,0.6281,0.51,28.13,2,0.0
4,D30,T54,3,1.021,2.018,2.021,frontend,5,4,2,2,0,3,9,53.99,0.821,2.92,31.7,2,0.0
4,D23,T77,3,3.035,4.063,2.058,frontend,1,2,3,0,2,6,18,44.13,0.7909,1.25,1.79,2,68.75
4,D30,T65,3,1.021,2.018,2.021,frontend,4,6,2,2,2,4,24,0.9,0.881,3.87,18.15,2,0.0
4,D30,T41,3,1.021,2.018,2.021,db,7,1,0,1,4,5,20,27.75,0.681,0.52,32.3,3,0.0
4,D22,T27,3,5.0,3.037,5.0,backend,5,6,0,1,1,5,30,0.0,0.3856,1.58,31.32,2,0.0
4,D20,T70,3,3.012,1.037,2.02,db,10,3,1,0,2,5,25,0.0,0.8854,1.92,77.57,2,0.0
4,D26,T21,1,3.04,1.036,4.09,frontend,4,1,4,2,2,6,30,0.0,0.7739,0.53,12.35,2,6.21
4,D3,T86,3,5.0,2.011,4.014,backend,8,7,2,5,2,2,14,51.46,0.4309,2.51,27.26,2,0.0
4,D20,T67,3,3.012,1.037,2.02,backend,5,6,2,5,0,5,30,0.0,0.4132,1.69,18.96,4,0.0
5,D22,T96,3,5.0,3.037,5.0,frontend,5,3,4,0,0,3,12,39.6,0.5781,1.48,13.46,3,9.25
5,D21,T95,3,1.171,4.181,5.0,backend,8,3,1,3,0,3,9,60.74,0.6997,1.87,42.41,4,0.0
5,D21,T39,3,1.171,4.181,5.0,frontend,4,2,3,0,2,1,5,75.43,0.4815,0.9,13.63,4,9.62
5,D3,T37,3,5.0,2.018,4.021,backend,10,2,2,4,1,5,15,53.6,0.5215,0.86,38.99,3,0.0
5,D28,T96,3,3.147,1.255,4.194,frontend,5,3,4,0,0,6,36,0.0,0.7091,1.37,23.74,0,0.0
5,D26,T94,1,3.069,1.073,4.123,backend,5,8,2,3,0,2,8,61.96,0.5916,4.27,6.81,3,34.84
5,D14,T91,1,1.225,5.0,5.0,db,3,1,0,2,2,6,18,40.59,0.4532,0.36,9.15,1,39.2
5,D16,T85,1,3.047,5.0,2.032,frontend,9,1,4,1,2,1,6,66.64,0.6847,0.63,23.68,3,16.58
5,D5,T38,1,3.169,3.205,2.318,frontend,2,5,1,0,0,4,32,0.0,0.5099,1.7,9.03,2,0.0
5,D7,T3,3,5.0,1.221,2.16,db,1,1,0,2,4,3,21,0.0,0.5902,0.45,2.89,0,42.55
5,D25,T58,3,2.019,4.051,1.05,frontend,4,5,3,0,1,5,30,0.0,0.6782,2.31,14.68,4,0.0
5,D2,T53,2,3.186,3.145,3.162,backend,10,4,2,5,1,4,12,28.33,0.6532,2.23,49.86,8,0.0
5,D13,T25,1,2.129,5.0,2.13,frontend,4,6,4,0,1,6,36,0.0,0.4916,1.89,25.92,4,0.0
5,D19,T57,1,3.107,5.0,3.148,frontend,9,4,1,0,0,6,24,8.87,0.4027,1.18,68.33,8,0.0
5,D4,T73,1,1.081,4.141,2.177,frontend,3,8,2,0,1,1,7,69.75,0.6474,4.73,15.18,0,21.78
5,D22,T73,3,5.0,3.037,5.0,frontend,3,8,2,0,1,2,10,49.12,0.3681,2.58,9.2,1,6.82
5,D2,T77,2,3.186,3.145,3.162,frontend,1,2,3,0,2,1,8,69.61,0.7856,1.42,4.03,0,64.34
5,D15,T76,1,4.044,3.176,3.149,backend,9,2,2,3,2,5,40,0.0,0.8422,1.04,52.76,7,0.0
5,D1,T64,3,4.099,5.0,3.042,backend,3,1,0,3,0,5,25,21.56,0.4638,0.34,12.72,2,0.0
5,D19,T77,1,3.107,5.0,3.148,frontend,1,2,3,0,2,6,18,31.09,0.7027,1.11,4.5,0,48.2
5,D10,T6,1,4.081,2.072,4.128,db,7,4,0,1,1,5,30,0.0,0.4486,1.22,22.85,4,0.0
5,D11,T98,2,4.273,5.0,2.268,backend,1,7,0,1,2,3,12,53.68,0.2983,1.78,5.05,0,25.14
5,D28,T12,3,3.147,1.255,4.194,db,3,6,1,1,5,6,36,0.0,0.8261,3.18,11.18,0,12.81
5,D4,T98,1,1.081,4.141,2.177,backend,1,7,0,1,2,2,10,45.98,0.5637,3.46,3.56,1,25.31
5,D27,T95,2,3.113,1.052,5.0,backend,8,3,1,3,0,4,16,21.76,0.5106,1.24,33.16,8,0.0
5,D18,T87,2,5.0,3.171,4.13,backend,2,4,1,1,1,4,28,9.52,0.4456,1.24,7.89,0,3.6
5,D11,T45,2,4.273,5.0,2.268,frontend,7,5,2,0,2,5,15,49.02,0.4692,1.93,49.64,6,0.0
5,D17,T63,3,1.074,4.061,2.04,db,5,6,0,0,2,3,9,47.81,0.7599,4.05,17.03,3,19.24
5,D20,T94,3,3.023,1.055,2.038,backend,5,8,2,3,0,6,36,0.0,0.6543,3.36,17.0,0,0.0
5,D23,T24,3,3.048,4.093,2.076,frontend,1,8,5,2,1,5,40,0.0,0.6288,3.11,3.03,0,1.11
5,D13,T33,1,2.129,5.0,2.13,backend,10,3,0,5,2,5,30,0.0,0.8896,1.82,51.8,6,0.0
5,D2,T57,2,3.186,3.145,3.162,frontend,9,4,1,0,0,4,20,0.0,0.4856,1.49,76.1,4,0.0
5,D21,T19,3,1.171,4.181,5.0,frontend,9,3,2,2,1,2,12,28.54,0.6715,1.72,49.4,2,0.0
5,D26,T13,1,3.069,1.073,4.123,db,6,8,1,0,4,6,30,0.0,0.8695,4.75,36.46,4,0.0
5,D25,T56,3,2.019,4.051,1.05,backend,8,4,1,2,1,5,25,0.0,0.7014,2.03,23.13,1,0.0
5,D30,T28,3,1.026,2.021,2.03,backend,1,7,0,5,0,3,12,55.86,0.5303,3.17,5.22,0,54.4
5,D11,T54,2,4.273,5.0,2.268,frontend,5,4,2,2,0,3,9,54.32,0.5092,1.81,22.27,1,0.0
5,D12,T42,2,4.208,4.22,1.215,frontend,6,5,4,0,0,4,24,0.0,0.7276,2.66,35.37,3,0.0
5,D25,T18,3,2.019,4.051,1.05,db,6,7,1,1,1,3,18,5.95,0.8109,4.48,15.72,1,10.89
5,D23,T51,3,3.048,4.093,2.076,backend,10,4,0,1,2,3,24,5.58,0.4742,1.39,53.76,8,0.0
5,D23,T29,3,3.048,4.093,2.076,frontend,7,8,3,1,2,3,18,30.8,0.8373,5.29,18.81,2,20.46
5,D19,T77,1,3.107,5.0,3.148,frontend,1,2,3,0,2,4,16,16.51,0.7027,1.14,7.4,2,10.5
5,D19,T63,1,3.107,5.0,3.148,db,5,6,0,0,2,6,42,0.0,0.519,1.9,19.44,2,0.0
5,D24,T84,1,4.084,4.121,4.203,frontend,6,4,3,0,1,6,42,0.0,0.5678,1.38,36.44,6,0.0
5,D17,T47,3,1.074,4.061,2.04,backend,9,2,0,5,1,3,15,17.44,0.8024,1.32,8.81,6,0.0
5,D24,T64,1,4.084,4.121,4.203,backend,3,1,0,3,0,5,20,37.6,0.5352,0.41,12.91,3,10.77
5,D21,T14,3,1.171,4.181,5.0,db,1,5,2,0,1,2,16,20.38,0.2861,1.16,3.63,1,41.1
5,D6,T44,3,3.019,4.038,4.031,frontend,3,4,4,0,2,2,14,49.22,0.6195,2.06,18.42,1,25.45
5,D30,T30,3,1.026,2.021,2.03,frontend,6,1,1,1,1,3,15,34.59,0.9149,0.75,13.3,3,34.14
5,D19,T4,1,3.107,5.0,3.148,db,4,3,2,0,1,1,3,90.18,0.459,1.33,25.32,2,7.87
5,D10,T77,1,4.081,2.072,4.128,frontend,1,2,3,0,2,5,30,0.0,0.7028,0.96,3.34,1,26.94
5,D21,T22,3,1.171,4.181,5.0,db,2,2,2,0,2,2,16,24.76,0.4061,0.66,7.46,1,20.05
5,D24,T73,1,4.084,4.121,4.203,frontend,3,8,2,0,1,1,5,73.54,0.4478,3.36,12.14,5,6.01
5,D8,T52,2,2.165,1.093,2.116,frontend,9,7,1,1,0,4,32,0.0,0.7921,3.7,14.68,4,0.0
5,D28,T61,3,3.147,1.255,4.194,db,5,2,2,0,5,3,21,0.0,0.8061,1.22,24.87,6,0.0
5,D26,T64,1,3.069,1.073,4.123,backend,3,1,0,3,0,5,40,0.0,0.4916,0.3,5.86,0,7.46
5,D23,T65,3,3.048,4.093,2.076,frontend,4,6,2,2,2,5,20,28.58,0.7673,3.54,26.18,4,0.0
5,D19,T13,1,3.107,5.0,3.148,db,6,8,1,0,4,3,18,39.36,0.5846,3.69,59.1,4,0.0
5,D27,T40,2,3.113,1.052,5.0,backend,1,7,0,4,0,6,48,0.0,0.3406,1.39,7.51,1,0.0
5,D1,T32,3,4.099,5.0,3.042,backend,5,7,1,4,2,6,36,0.0,0.6938,3.12,36.68,2,0.0
5,D12,T77,2,4.208,4.22,1.215,frontend,1,2,3,0,2,3,15,14.18,0.6205,1.02,7.24,0,24.88
5,D15,T8,1,4.044,3.176,3.149,db,4,8,2,0,4,3,9,54.2,0.6778,4.82,19.21,4,0.0
5,D10,T14,1,4.081,2.072,4.128,db,1,5,2,0,1,1,6,72.52,0.4586,2.12,4.02,1,44.51
5,D8,T85,2,2.165,1.093,2.116,frontend,9,1,4,1,2,6,30,0.0,0.7717,0.53,13.14,4,0.0
5,D21,T8,3,1.171,4.181,5.0,db,4,8,2,0,4,5,25,0.0,0.6461,3.74,24.12,3,0.0
5,D19,T79,1,3.107,5.0,3.148,backend,8,3,1,3,2,3,18,0.0,0.6202,1.47,44.47,1,0.0
5,D13,T98,1,2.129,5.0,2.13,backend,1,7,0,1,2,6,24,17.7,0.4096,2.1,4.43,0,16.42
5,D2,T73,2,3.186,3.145,3.162,frontend,3,8,2,0,1,1,6,80.49,0.6356,4.71,19.12,1,17.32
5,D15,T15,1,4.044,3.176,3.149,backend,5,6,0,1,1,1,6,74.65,0.4722,2.62,8.58,0,44.22
5,D5,T36,1,3.169,3.205,2.318,frontend,2,5,1,1,0,2,10,67.51,0.5599,2.46,6.38,1,43.43
5,D11,T68,2,4.273,5.0,2.268,backend,2,3,1,2,1,2,6,71.5,0.4383,1.22,5.4,1,25.21
5,D15,T26,1,4.044,3.176,3.149,backend,3,1,1,2,0,2,12,49.99,0.6122,0.52,8.93,2,41.01
5,D8,T28,2,2.165,1.093,2.116,backend,1,7,0,5,0,4,24,0.0,0.3594,1.84,2.52,0,0.0
5,D21,T2,3,1.171,4.181,5.0,db,8,3,0,1,3,5,25,1.34,0.5658,1.23,56.64,4,0.0
5,D16,T4,1,3.047,5.0,2.032,db,4,3,2,0,1,1,6,76.22,0.5948,1.65,19.35,3,16.64
5,D4,T5,1,1.081,4.141,2.177,db,2,8,0,1,2,2,10,69.34,0.7893,5.54,6.52,1,46.41
5,D9,T27,3,4.043,4.08,5.0,backend,5,6,0,1,1,1,7,58.98,0.3082,1.69,22.55,1,10.52
5,D21,T7,3,1.171,4.181,5.0,backend,5,5,0,3,2,3,9,72.15,0.7097,3.16,13.58,1,31.36
5,D22,T49,3,5.0,3.037,5.0,frontend,4,4,5,1,2,3,24,7.0,0.8081,2.36,9.41,0,35.87
5,D7,T74,3,5.0,1.221,2.16,db,3,5,0,1,5,5,20,0.0,0.4982,1.92,12.0,0,0.0
5,D3,T61,3,5.0,2.018,4.021,db,5,2,2,0,5,6,36,0.0,0.6916,0.89,32.59,4,0.0
5,D5,T4,1,3.169,3.205,2.318,db,4,3,2,0,1,3,24,18.86,0.6465,1.42,11.54,3,2.12
5,D7,T2,3,5.0,1.221,2.16,db,8,3,0,1,3,4,28,0.0,0.7382,1.55,29.27,3,0.0
5,D5,T5,1,3.169,3.205,2.318,db,2,8,0,1,2,1,8,57.54,0.7565,5.45,3.03,2,59.14
5,D12,T38,2,4.208,4.22,1.215,frontend,2,5,1,0,0,6,42,0.0,0.3676,1.12,16.92,2,0.0
5,D28,T17,3,3.147,1.255,4.194,db,2,1,2,1,2,5,25,9.84,0.6896,0.5,7.31,0,21.69
5,D15,T27,1,4.044,3.176,3.149,backend,5,6,0,1,1,3,9,69.43,0.4722,2.52,27.83,5,0.0
5,D17,T53,3,1.074,4.061,2.04,backend,10,4,2,5,1,2,14,16.29,0.8098,2.69,25.14,6,0.0
5,D18,T15,2,5.0,3.171,4.13,backend,5,6,0,1,1,6,48,0.0,0.3956,1.38,18.54,3,0.0
5,D5,T44,1,3.169,3.205,2.318,frontend,3,4,4,0,2,4,20,0.0,0.7305,2.25,6.97,1,1.72
5,D22,T87,3,5.0,3.037,5.0,backend,2,4,1,1,1,5,40,0.0,0.4356,1.08,11.5,0,0.0
5,D1,T46,3,4.099,5.0,3.042,db,2,7,0,0,5,6,30,0.0,0.3921,1.87,9.69,2,0.0
5,D8,T100,2,2.165,1.093,2.116,db,3,8,2,0,1,2,16,38.81,0.8065,5.23,9.6,0,52.64
5,D1,T58,3,4.099,5.0,3.042,frontend,4,5,3,0,1,6,30,0.0,0.5569,1.9,26.54,1,0.0
5,D4,T91,1,1.081,4.141,2.177,db,3,1,0,2,2,1,3,83.41,0.8393,0.81,6.17,0,75.04
5,D22,T19,3,5.0,3.037,5.0,frontend,9,3,2,2,1,6,24,17.83,0.4681,1.03,49.12,4,0.0
